#Solutions
40	0	1
40	1	0
40	439844	1
40	439860	1
40	439849	1
40	439474	1
40	440015	0
40	440013	0
40	439758	0
40	439744	1
40	439955	1
40	439978	1
40	439794	0
40	439519	0
40	439947	1
40	439899	0
40	439942	0
40	439753	0
40	439781	0
40	439999	0
40	2445752	0

41	0	0
41	1	1
41	439844	0
41	439860	0
41	439849	0
41	439474	0
41	440015	1
41	440013	1
41	439758	1
41	439744	0
41	439955	0
41	439978	0
41	439794	1
41	439519	1
41	439947	0
41	439899	1
41	439942	1
41	439753	1
41	439781	1
41	439999	1
41	2445752	1

#Intermediate Results
42	0	1
42	1	0
42	439844	1
42	439860	0
42	439849	1
42	439474	0
42	440015	0
42	440013	0
42	439758	0
42	439744	1
42	439955	0
42	439978	0
42	439794	0
42	439519	0
42	439947	0
42	439899	0
42	439942	0
42	439753	0
42	439781	0
42	439999	0
42	2445752	0

43	0	0
43	1	1
43	439844	0
43	439860	0
43	439849	0
43	439474	0
43	440015	0
43	440013	0
43	439758	0
43	439744	0
43	439955	0
43	439978	0
43	439794	0
43	439519	0
43	439947	0
43	439899	1
43	439942	0
43	439753	1
43	439781	1
43	439999	1
43	2445752	1

44	0	1
44	1	0
44	439844	1
44	439860	0
44	439849	1
44	439474	0
44	440015	0
44	440013	0
44	439758	0
44	439744	0
44	439955	0
44	439978	0
44	439794	0
44	439519	0
44	439947	0
44	439899	0
44	439942	0
44	439753	0
44	439781	0
44	439999	1
44	2445752	0

45	0	0
45	1	1
45	439844	0
45	439860	0
45	439849	0
45	439474	0
45	440015	0
45	440013	0
45	439758	0
45	439744	0
45	439955	0
45	439978	0
45	439794	1
45	439519	0
45	439947	1
45	439899	1
45	439942	1
45	439753	1
45	439781	1
45	439999	1
45	2445752	1

46	0	1
46	1	0
46	439844	0
46	439860	0
46	439849	0
46	439474	1
46	440015	0
46	440013	0
46	439758	0
46	439744	0
46	439955	0
46	439978	1
46	439794	0
46	439519	0
46	439947	0
46	439899	0
46	439942	0
46	439753	0
46	439781	0
46	439999	0
46	2445752	0

47	0	0
47	1	1
47	439844	0
47	439860	0
47	439849	0
47	439474	0
47	440015	1
47	440013	1
47	439758	1
47	439744	0
47	439955	0
47	439978	0
47	439794	1
47	439519	1
