#Request 439710
1	439710	HND	XIG	14	20
1	439710	XIG	CTB	14	50
#Request 439910
1	439910	XIG	CTB	14	50
#Request 439769
0	439769	KHP	CTB	12	15
0	439769	CTB	VUM	12	40
0	439769	VUM	JAO	13	0
#Request 439989
0	439989	KHP	CTB	12	15
0	439989	CTB	VUM	12	40
0	439989	VUM	JAO	13	0
#Request 439992
0	439992	KHP	CTB	12	15
0	439992	CTB	VUM	12	40
0	439992	VUM	JAO	13	0
#Request 439884
0	439884	KHP	CTB	12	15
0	439884	CTB	VUM	12	40
#Request 439790
0	439790	JAO	XIG	13	15
0	439790	XIG	KHW	13	50
#Request 2445832
0	2445832	XIG	KHW	13	50
#Request 2445826
0	2445826	XIG	KHW	13	50
#Request 2445833
0	2445833	KHW	CBE	14	15
#Request 2445827
0	2445827	KHW	CBE	14	15
#Request 439351
0	439351	CBE	MUB	9	50
#Request 439745
1	439745	CTB	JAO	11	25
#Request 2438936
1	2438936	OMD	MUB	12	35
#Request 439853
1	439853	MUB	MOM	13	45
#Request 439764
0	439764	CTB	VUM	12	40
