#Solutions
40	0	1
40	1	0
40	439857	1
40	439514	1
40	439720	1
40	439960	1
40	439965	1
40	439833	1
40	439351	0
40	439745	0
40	2438936	0
40	439853	0
40	439764	0

41	0	0
41	1	1
41	439857	0
41	439514	0
41	439720	0
41	439960	0
41	439965	0
41	439833	0
41	439351	1
41	439745	1
41	2438936	1
41	439853	1
41	439764	1

#Intermediate Results
42	0	0
42	1	1
42	439857	0
42	439514	0
42	439720	0
42	439960	0
42	439965	0
42	439833	0
42	439351	0
42	439745	0
42	2438936	0
42	439853	0
42	439764	0

43	0	1
43	1	0
43	439857	0
43	439514	1
43	439720	0
43	439960	0
43	439965	0
43	439833	1
43	439351	0
43	439745	0
43	2438936	0
43	439853	0
43	439764	0

44	0	1
44	1	0
44	439857	0
44	439514	1
44	439720	1
44	439960	1
44	439965	0
44	439833	1
44	439351	0
44	439745	0
44	2438936	0
44	439853	0
44	439764	0

45	0	0
45	1	1
45	439857	0
45	439514	0
45	439720	0
45	439960	0
45	439965	0
45	439833	0
45	439351	1
45	439745	0
45	2438936	1
45	439853	1
45	439764	1

46	0	1
46	1	0
46	439857	0
46	439514	1
46	439720	1
46	439960	0
46	439965	0
46	439833	0
46	439351	0
46	439745	0
46	2438936	0
46	439853	0
46	439764	0

47	0	0
47	1	1
47	439857	0
47	439514	0
47	439720	0
47	439960	0
47	439965	0
47	439833	0
47	439351	1
47	439745	1
47	2438936	1
47	439853	0
47	439764	0

48	0	0
48	1	1
48	439857	0
48	439514	0
48	439720	0
48	439960	0
48	439965	0
48	439833	0
48	439351	1
48	439745	1
48	2438936	1
48	439853	1
48	439764	1

49	0	0
49	1	1
49	439857	0
49	439514	0
49	439720	0
49	439960	0
49	439965	0
49	439833	0
49	439351	0
49	439745	0
49	2438936	1
49	439853	1
49	439764	1

50	0	1
50	1	0
50	439857	1
50	439514	1
50	439720	1
50	439960	1
50	439965	1
50	439833	0
50	439351	0
50	439745	0
50	2438936	0
50	439853	0
50	439764	0

51	0	1
51	1	0
51	439857	0
51	439514	1
51	439720	1
51	439960	1
51	439965	1
51	439833	1
51	439351	0
51	439745	0
51	2438936	0
51	439853	0
51	439764	0

52	0	0
52	1	1
52	439857	0
52	439514	0
52	439720	0
52	439960	0
52	439965	0
52	439833	0
52	439351	0
52	439745	0
52	2438936	1
52	439853	1
52	439764	0

53	0	0
53	1	1
53	439857	0
53	439514	0
53	439720	0
53	439960	0
53	439965	0
53	439833	0
53	439351	0
53	439745	1
53	2438936	1
53	439853	1
53	439764	1

54	0	1
54	1	0
54	439857	0
54	439514	1
54	439720	1
54	439960	1
54	439965	1
54	439833	0
54	439351	0
54	439745	0
54	2438936	0
54	439853	0
54	439764	0

55	0	1
55	1	0
55	439857	0
55	439514	1
55	439720	1
55	439960	1
55	439965	0
55	439833	0
55	439351	0
55	439745	0
55	2438936	0
55	439853	0
55	439764	0

56	0	1
56	1	0
56	439857	0
56	439514	0
56	439720	0
56	439960	0
56	439965	0
56	439833	0
56	439351	0
56	439745	0
56	2438936	0
56	439853	0
56	439764	1

57	0	0
57	1	1
57	439857	0
57	439514	0
57	439720	0
57	439960	0
57	439965	0
57	439833	0
57	439351	0
57	439745	0
57	2438936	0
57	439853	1
57	439764	0

58	0	1
58	1	0
58	439857	0
58	439514	1
58	439720	0
58	439960	0
58	439965	0
58	439833	0
58	439351	0
58	439745	0
58	2438936	0
58	439853	0
58	439764	0

59	0	1
59	1	0
59	439857	0
59	439514	0
59	439720	0
59	439960	0
59	439965	0
59	439833	1
59	439351	0
59	439745	0
59	2438936	0
59	439853	0
59	439764	0

60	0	0
60	1	1
60	439857	0
60	439514	0
60	439720	0
60	439960	0
60	439965	0
60	439833	0
60	439351	1
60	439745	0
60	2438936	0
60	439853	1
60	439764	0

61	0	1
61	1	0
61	439857	0
61	439514	1
61	439720	1
61	439960	0
61	439965	0
61	439833	1
61	439351	0
61	439745	0
61	2438936	0
61	439853	0
61	439764	0

62	0	0
62	1	1
62	439857	0
62	439514	0
62	439720	0
62	439960	0
62	439965	0
62	439833	0
62	439351	1
62	439745	0
62	2438936	0
62	439853	0
62	439764	0

63	0	1
63	1	0
63	439857	1
63	439514	1
63	439720	1
63	439960	1
63	439965	1
63	439833	1
63	439351	0
63	439745	0
63	2438936	0
63	439853	0
63	439764	0

64	0	0
64	1	1
64	439857	0
64	439514	0
64	439720	0
64	439960	0
64	439965	0
64	439833	0
64	439351	0
64	439745	0
64	2438936	0
64	439853	1
64	439764	1

