#Solutions
40	0	1
40	1	0
40	439710	0
40	439910	0
40	439769	0
40	439989	0
40	439992	0
40	439884	0
40	439790	0
40	2445832	0
40	2445826	0
40	2445833	1
40	2445827	1
40	439844	1
40	439860	1
40	439849	1
40	439474	1
40	440015	1
40	440013	1
40	439758	1

41	0	0
41	1	1
41	439710	1
41	439910	1
41	439769	1
41	439989	1
41	439992	1
41	439884	1
41	439790	1
41	2445832	1
41	2445826	1
41	2445833	0
41	2445827	0
41	439844	0
41	439860	0
41	439849	0
41	439474	0
41	440015	0
41	440013	0
41	439758	0

#Intermediate Results
42	0	1
42	1	0
42	439710	0
42	439910	0
42	439769	0
42	439989	0
42	439992	0
42	439884	1
42	439790	0
42	2445832	0
42	2445826	0
42	2445833	1
42	2445827	1
42	439844	0
42	439860	0
42	439849	0
42	439474	1
42	440015	0
42	440013	0
42	439758	1

43	0	0
43	1	1
43	439710	0
43	439910	1
43	439769	0
43	439989	0
43	439992	0
43	439884	0
43	439790	1
43	2445832	1
43	2445826	1
43	2445833	0
43	2445827	0
43	439844	0
43	439860	0
43	439849	0
43	439474	0
43	440015	0
43	440013	0
43	439758	0

44	0	0
44	1	1
44	439710	1
44	439910	1
44	439769	0
44	439989	0
44	439992	0
44	439884	1
44	439790	1
44	2445832	1
44	2445826	1
44	2445833	0
44	2445827	0
44	439844	0
44	439860	0
44	439849	0
44	439474	0
44	440015	0
44	440013	0
44	439758	0

45	0	1
45	1	0
45	439710	0
45	439910	1
45	439769	0
45	439989	0
45	439992	0
45	439884	0
45	439790	0
45	2445832	1
45	2445826	1
45	2445833	1
45	2445827	1
45	439844	0
45	439860	0
45	439849	0
45	439474	1
45	440015	0
45	440013	0
45	439758	1

46	0	1
46	1	0
46	439710	0
46	439910	1
46	439769	0
46	439989	0
46	439992	0
46	439884	0
46	439790	1
46	2445832	1
46	2445826	1
46	2445833	1
46	2445827	1
46	439844	1
46	439860	0
46	439849	1
46	439474	1
46	440015	1
46	440013	1
46	439758	0

47	0	0
47	1	1
47	439710	1
47	439910	0
47	439769	0
47	439989	0
47	439992	0
47	439884	0
47	439790	0
47	2445832	0
47	2445826	0
47	2445833	0
47	2445827	0
47	439844	1
47	439860	0
47	439849	1
47	439474	0
47	440015	0
